Dst Port,Flow Duration,Tot Fwd Pkts,TotLen Fwd Pkts,Flow Byts/s,Fwd Pkt Len Max,Protocol,Flow Pkts/s,ACK Flag Cnt,SYN Flag Cnt,Fwd IAT Mean,Init Fwd Win Byts,Active Mean,Label
53,1084,1,40,165129,40,17,1845,0,0,0.0,-1,0.0,0
49978,37,2,0,0,0,6,54054,1,0,37.0,258,0.0,0
53,18091,1,46,6854,46,17,110,0,0,0.0,-1,0.0,0
53,44426,2,72,3961,36,17,90,0,0,44045.0,-1,0.0,0
53,219770,2,66,1037,33,17,18,0,0,219530.0,-1,0.0,0
53,58948,2,72,3528,36,17,67,0,0,53616.0,-1,0.0,0
53,1274,1,52,125588,52,17,1569,0,0,0.0,-1,0.0,0
53,240,1,40,400000,40,17,8333,0,0,0.0,-1,0.0,0
53,11536,1,42,13002,42,17,173,0,0,0.0,-1,0.0,0
53,253,1,47,877470,47,17,7905,0,0,0.0,-1,0.0,0
49469,40,1,0,0,0,6,50000,1,0,0.0,31088,0.0,0
53,337,1,42,296735,42,17,5934,0,0,0.0,-1,0.0,0
53,49263,2,80,5886,40,17,81,0,0,24586.0,-1,0.0,0
53,1257,1,35,77963,35,17,1591,0,0,0.0,-1,0.0,0
3389,2158307,8,1148,1264,677,6,6,0,0,308329.571428571,8192,0.0,0
53,383,1,35,308093,35,17,5221,0,0,0.0,-1,0.0,0
53,272,1,47,816176,47,17,7352,0,0,0.0,-1,0.0,0
3389,1724244,8,1148,1582,677,6,8,0,0,246320.571428571,8192,0.0,0
3389,4627709,12,1144,588,677,6,4,0,0,420700.81818181794,8192,0.0,0
53,23365,1,39,8517,39,17,85,0,0,0.0,-1,0.0,0
53,1068,1,50,170411,50,17,1872,0,0,0.0,-1,0.0,0
53,308,1,42,324675,42,17,6493,0,0,0.0,-1,0.0,0
53,18567,1,35,6786,35,17,107,0,0,0.0,-1,0.0,0
14640,40,2,0,0,0,6,50000,1,0,40.0,256,0.0,0
5355,418522,2,44,105,22,17,4,0,0,418522.0,-1,0.0,0
3389,1182320,8,1148,2308,677,6,12,0,0,168902.85714285698,8192,0.0,0
53,277,1,38,332129,38,17,7220,0,0,0.0,-1,0.0,0
3389,1680475,8,1148,1623,677,6,8,0,0,240067.85714285696,8192,0.0,0
53,335,1,38,274626,38,17,5970,0,0,0.0,-1,0.0,0
53,20842,1,38,6141,38,17,95,0,0,0.0,-1,0.0,0
445,1066303,6,455,743,140,6,10,0,0,213245.8,8192,0.0,0
53,350,1,42,285714,42,17,5714,0,0,0.0,-1,0.0,0
53,1025,1,35,115121,35,17,1951,0,0,0.0,-1,0.0,0
5355,409672,2,44,107,22,17,4,0,0,409672.0,-1,0.0,0
53,872,1,42,168577,42,17,2293,0,0,0.0,-1,0.0,0
3389,2192091,8,1148,1244,677,6,6,0,0,313155.857142857,8192,0.0,0
53,40915,2,72,9776,36,17,97,0,0,26636.0,-1,0.0,0
53,49601,2,72,5161,36,17,80,0,0,49173.0,-1,0.0,0
56816,133,2,0,0,0,6,15037,1,0,133.0,255,0.0,0
53,278,1,32,287769,32,17,7194,0,0,0.0,-1,0.0,0
53,404,1,36,217821,36,17,4950,0,0,0.0,-1,0.0,0
50133,42,1,0,0,0,6,47619,1,0,0.0,172,0.0,0
53,246,1,31,577235,31,17,8130,0,0,0.0,-1,0.0,0
57385,163,2,0,0,0,6,12269,1,0,163.0,257,0.0,0
53,1303,1,43,78280,43,17,1534,0,0,0.0,-1,0.0,0
53,86122662,2,80,4,40,17,0,0,0,86121604.0,-1,916.0,0
3389,2480052,11,2541,1669,677,6,8,0,0,248005.2,8192,0.0,0
3389,2675592,9,1333,1527,661,6,6,0,0,334449.0,8192,0.0,0
53,4049917,3,119,90,40,17,1,0,0,2002281.5,-1,0.0,0
51585,16,1,0,0,0,6,125000,1,0,0.0,131,0.0,0
53,297,1,33,276094,33,17,6734,0,0,0.0,-1,0.0,0
53,1101,1,40,162579,40,17,1816,0,0,0.0,-1,0.0,0
52521,55,2,0,0,0,6,36363,1,0,55.0,64240,0.0,0
49948,33,1,0,0,0,6,60606,1,0,0.0,1026,0.0,0
3389,1133510,8,1148,2407,677,6,13,0,0,161930.0,8192,0.0,0
51312,26,1,0,0,0,6,76923,1,0,0.0,1021,0.0,0
53,1296,1,32,123456,32,17,1543,0,0,0.0,-1,0.0,0
53,432,1,35,199074,35,17,4629,0,0,0.0,-1,0.0,0
443,30218772,9,1886,102,1315,6,0,0,0,3774744.5,8192,74913.6666666667,0
49950,45,1,0,0,0,6,44444,1,0,0.0,513,0.0,0
53,900,1,52,146666,52,17,2222,0,0,0.0,-1,0.0,0
3389,2896696,8,1148,942,677,6,5,0,0,413813.714285714,8192,0.0,0
50198,42,1,0,0,0,6,47619,1,0,0.0,51100,0.0,0
53,2486,1,42,72405,42,17,804,0,0,0.0,-1,0.0,0
53,138309,2,76,3571,38,17,28,0,0,29613.0,-1,0.0,0
53,274,1,40,583941,40,17,7299,0,0,0.0,-1,0.0,0
3389,1207212,8,1148,2260,677,6,12,0,0,172458.85714285698,8192,0.0,0
53,282,1,51,815602,51,17,7092,0,0,0.0,-1,0.0,0
53,322,1,51,714285,51,17,6211,0,0,0.0,-1,0.0,0
53,654,1,41,168195,41,17,3058,0,0,0.0,-1,0.0,0
53,353,1,32,226628,32,17,5665,0,0,0.0,-1,0.0,0
53,413,1,46,532687,46,17,4842,0,0,0.0,-1,0.0,0
53,290,1,36,303448,36,17,6896,0,0,0.0,-1,0.0,0
53,620,1,36,161290,36,17,3225,0,0,0.0,-1,0.0,0
53,1407,1,42,130774,42,17,1421,0,0,0.0,-1,0.0,0
53,1275,1,45,83137,45,17,1568,0,0,0.0,-1,0.0,0
51454,7,1,0,0,0,6,285714,1,0,0.0,304,0.0,0
53,992,1,44,104838,44,17,2016,0,0,0.0,-1,0.0,0
3389,4415236,12,1144,617,677,6,4,0,0,401385.090909091,8192,0.0,0
3389,2366690,9,1148,1153,677,6,6,0,0,295836.25,8192,0.0,0
54492,48,2,0,0,0,6,41666,1,0,48.0,258,0.0,0
53,183060,2,70,1791,35,17,21,0,0,117275.0,-1,0.0,0
3389,3087945,8,1128,901,661,6,5,0,0,441135.0,8192,0.0,0
3389,1560306,8,1148,1749,677,6,9,0,0,222900.85714285696,8192,0.0,0
53,70360,2,66,5031,33,17,56,0,0,36859.0,-1,0.0,0
443,839167,9,1429,7298,1100,6,19,0,0,104895.875,8192,0.0,0
61499,52,2,0,0,0,6,38461,1,0,52.0,260,0.0,0
53,20276,1,41,5425,41,17,98,0,0,0.0,-1,0.0,0
53,1438,1,29,62586,29,17,1390,0,0,0.0,-1,0.0,0
53,3575,1,51,59300,51,17,559,0,0,0.0,-1,0.0,0
53,24842,2,80,14411,40,17,161,0,0,24469.0,-1,0.0,0
53,380,1,46,578947,46,17,5263,0,0,0.0,-1,0.0,0
3389,1957676,8,1148,1393,677,6,7,0,0,279668.0,8192,0.0,0
3389,3912454,9,1349,1133,677,6,5,0,0,489056.75,8192,0.0,0
53,1769,1,35,66704,35,17,1130,0,0,0.0,-1,0.0,0
53,28783,1,44,8407,44,17,69,0,0,0.0,-1,0.0,0
3389,2301768,8,1148,1185,677,6,6,0,0,328824.0,64240,0.0,0
61451,35,2,0,0,0,6,57142,1,0,35.0,260,0.0,0
3389,1227392,8,1148,2223,677,6,12,0,0,175341.714285714,8192,0.0,0
53,331,1,42,302114,42,17,6042,0,0,0.0,-1,0.0,0
50861,46,1,0,0,0,6,43478,1,0,0.0,1021,0.0,0
62756,146,2,0,0,0,6,13698,1,0,146.0,255,0.0,0
52028,33,2,0,0,0,6,60606,1,0,33.0,256,0.0,0
53,974,1,45,108829,45,17,2053,0,0,0.0,-1,0.0,0
3389,1953917,8,1128,1386,661,6,7,0,0,279131.0,8192,0.0,0
53,12519,1,31,6230,31,17,159,0,0,0.0,-1,0.0,0
53,1045,1,47,105263,47,17,1913,0,0,0.0,-1,0.0,0
53,383,1,61,652741,61,17,5221,0,0,0.0,-1,0.0,0
53,998,1,36,140280,36,17,2004,0,0,0.0,-1,0.0,0
53,387,1,36,227390,36,17,5167,0,0,0.0,-1,0.0,0
3389,2368727,10,1923,1504,661,6,8,0,0,263191.888888889,8192,0.0,0
53,341,1,36,258064,36,17,5865,0,0,0.0,-1,0.0,0
53,410,1,35,248780,35,17,4878,0,0,0.0,-1,0.0,0
3389,2265804,9,1144,1202,677,6,7,0,0,283225.5,8192,0.0,0
3389,3267921,11,1148,835,677,6,5,0,0,326792.1,8192,0.0,0
53,1062,1,49,153483,49,17,1883,0,0,0.0,-1,0.0,0
53,1444,1,42,95567,42,17,1385,0,0,0.0,-1,0.0,0
53,30796,2,102,12858,51,17,129,0,0,30424.0,-1,0.0,0
53,897,1,51,208472,51,17,2229,0,0,0.0,-1,0.0,0
53,2259,1,37,50464,37,17,885,0,0,0.0,-1,0.0,0
50746,32,1,0,0,0,6,62500,1,0,0.0,513,0.0,0
53,2241,1,33,53101,33,17,892,0,0,0.0,-1,0.0,0
53,254,1,43,401574,43,17,7874,0,0,0.0,-1,0.0,0
50492,1436,3,31,21587,31,6,2785,1,0,718.0,1429,0.0,0
53,20212,1,35,4848,35,17,98,0,0,0.0,-1,0.0,0
53,325,1,32,492307,32,17,6153,0,0,0.0,-1,0.0,0
51177,30,1,0,0,0,6,66666,1,0,0.0,513,0.0,0
51118,10,1,0,0,0,6,200000,1,0,0.0,127,0.0,0
53,29538,2,80,12119,40,17,135,0,0,27138.0,-1,0.0,0
445,795420,6,455,996,140,6,13,0,0,159068.4,8192,0.0,0
53,901,1,32,177580,32,17,2219,0,0,0.0,-1,0.0,0
53,13387,1,47,13072,47,17,149,0,0,0.0,-1,0.0,0
3584,81,2,0,0,0,6,24691,1,0,81.0,64155,0.0,0
53,1277,1,38,122161,38,17,1566,0,0,0.0,-1,0.0,0
53,285,1,45,428070,45,17,7017,0,0,0.0,-1,0.0,0
53,885,1,50,201129,50,17,2259,0,0,0.0,-1,0.0,0
53,461,1,40,208242,40,17,4338,0,0,0.0,-1,0.0,0
51863,24,1,0,0,0,6,83333,1,0,0.0,176,0.0,0
3389,18714095,6,86,7,43,6,0,0,0,3742819.0,8192,6245206.0,0
53,428,1,37,210280,37,17,4672,0,0,0.0,-1,0.0,0
3389,2793048,9,1282,1046,677,6,6,0,0,349131.0,8192,0.0,0
57005,44,2,0,0,0,6,45454,1,0,44.0,256,0.0,0
3389,3256190,12,1132,833,661,6,5,0,0,296017.272727273,8192,0.0,0
3389,1898924,8,1128,1426,661,6,7,0,0,271274.857142857,8192,0.0,0
53,59225,2,96,11920,48,17,67,0,0,21081.0,-1,0.0,0
3389,1110921,8,1148,2456,677,6,13,0,0,158703.0,8192,0.0,0
55535,130,2,0,0,0,6,15384,1,0,130.0,256,0.0,0
53799,36,2,0,0,0,6,55555,1,0,36.0,259,0.0,0
53,163594,2,58,1797,29,17,24,0,0,29129.0,-1,0.0,0
53,262,1,37,343511,37,17,7633,0,0,0.0,-1,0.0,0
53,672,1,39,157738,39,17,2976,0,0,0.0,-1,0.0,0
53,688,1,84,363372,84,17,2906,0,0,0.0,-1,0.0,0
53,334,1,38,514970,38,17,5988,0,0,0.0,-1,0.0,0
50697,38,1,0,0,0,6,52631,1,0,0.0,66,0.0,0
445,1286553,6,455,616,140,6,8,0,0,257297.6,8192,0.0,0
53,2277,1,42,80368,42,17,878,0,0,0.0,-1,0.0,0
3389,4464442,10,1144,610,677,6,3,0,0,496049.111111111,8192,0.0,0
53,226,1,32,353982,32,17,8849,0,0,0.0,-1,0.0,0
53,12377,1,41,11553,41,17,161,0,0,0.0,-1,0.0,0
53,390,1,50,584615,50,17,5128,0,0,0.0,-1,0.0,0
53,1429,1,40,125262,40,17,1399,0,0,0.0,-1,0.0,0
53,1344,1,36,98958,36,17,1488,0,0,0.0,-1,0.0,0
53,1760,1,60,110227,60,17,1136,0,0,0.0,-1,0.0,0
53,316,1,42,316455,42,17,6329,0,0,0.0,-1,0.0,0
53,1388,1,34,81412,34,17,1440,0,0,0.0,-1,0.0,0
3389,4904671,8,1144,555,677,6,3,0,0,700667.285714286,8192,0.0,0
3389,1293776,10,1148,2109,677,6,13,0,0,143752.888888889,8192,0.0,0
53,348,1,77,810344,77,17,5747,0,0,0.0,-1,0.0,0
3389,5936777,9,1148,459,677,6,2,0,0,742097.125,8192,0.0,0
53,60287,2,86,5108,43,17,66,0,0,30600.0,-1,0.0,0
49926,1261,3,31,24583,31,6,3172,1,0,630.5,1013,0.0,0
445,792232,6,455,1000,140,6,13,0,0,158432.2,8192,0.0,0
53,1181,1,52,135478,52,17,1693,0,0,0.0,-1,0.0,0
3389,4483210,9,1148,608,677,6,3,0,0,560401.25,8192,0.0,0
3389,1152924,8,1148,2367,677,6,13,0,0,164703.42857142902,8192,0.0,0
3389,2123745,8,1148,1284,677,6,7,0,0,303392.142857143,8192,0.0,0
53,1861,1,36,181622,36,17,1074,0,0,0.0,-1,0.0,0
51648,19,1,0,0,0,6,105263,1,0,0.0,127,0.0,0
53,12872,1,36,15537,36,17,155,0,0,0.0,-1,0.0,0
53,1081,1,35,120259,35,17,1850,0,0,0.0,-1,0.0,0
53,13903,1,43,7336,43,17,143,0,0,0.0,-1,0.0,0
53,154692,2,84,1680,42,17,25,0,0,27981.0,-1,0.0,0
53,341,1,41,287390,41,17,5865,0,0,0.0,-1,0.0,0
50047,27,1,0,0,0,6,74074,1,0,0.0,118,0.0,0
52117,120,2,0,0,0,6,16666,1,0,120.0,255,0.0,0
53,1704,1,41,98591,41,17,1173,0,0,0.0,-1,0.0,0
49856,47,1,0,0,0,6,42553,1,0,0.0,176,0.0,0
53,1148,1,41,121080,41,17,1742,0,0,0.0,-1,0.0,0
53,1109,1,34,101893,34,17,1803,0,0,0.0,-1,0.0,0
53,320,1,46,687500,46,17,6250,0,0,0.0,-1,0.0,0
53,1092,1,42,91575,42,17,1831,0,0,0.0,-1,0.0,0
3389,3227882,10,1132,840,661,6,5,0,0,358653.555555555,8192,0.0,0
3389,1375786,8,1148,1983,677,6,10,0,0,196540.85714285696,8192,0.0,0
53,834,1,49,190647,49,17,2398,0,0,0.0,-1,0.0,0
53,37229,2,58,7628,29,17,107,0,0,31371.0,-1,0.0,0
53,12415,1,39,7571,39,17,161,0,0,0.0,-1,0.0,0
53,1446,1,37,134163,37,17,1383,0,0,0.0,-1,0.0,0
53,621,1,44,186795,44,17,3220,0,0,0.0,-1,0.0,0
3389,3884334,10,1148,702,677,6,4,0,0,431592.66666666704,8192,0.0,0
50499,4242,3,31,7307,31,6,942,1,0,2121.0,1215,0.0,0
5355,424240,2,44,103,22,17,4,0,0,424240.0,-1,0.0,0
53,1520,1,30,149342,30,17,1315,0,0,0.0,-1,0.0,0
51558,17,1,0,0,0,6,117647,1,0,0.0,913,0.0,0
53,266,1,36,330827,36,17,7518,0,0,0.0,-1,0.0,0
443,29516418,8,0,76,0,6,0,1,0,4216631.14285714,5564,0.0,0
3389,2207794,8,1148,1236,677,6,6,0,0,315399.142857143,8192,0.0,0
53,946,1,51,137420,51,17,2114,0,0,0.0,-1,0.0,0
51193,14,1,0,0,0,6,142857,1,0,0.0,510,0.0,0
53,72553,2,158,6588,79,17,55,0,0,72248.0,-1,0.0,0
53,1373,1,45,77203,45,17,1456,0,0,0.0,-1,0.0,0
57635,129,2,0,0,0,6,15503,1,0,129.0,257,0.0,0
53,1749,1,29,139508,29,17,1143,0,0,0.0,-1,0.0,0
53,751,1,31,190412,31,17,2663,0,0,0.0,-1,0.0,0
58163,37,2,0,0,0,6,54054,1,0,37.0,256,0.0,0
63166,193,2,0,0,0,6,10362,1,0,193.0,256,0.0,0
53,735,1,41,149659,41,17,2721,0,0,0.0,-1,0.0,0
3389,3422449,11,1148,797,677,6,5,0,0,342244.9,8192,0.0,0
2665,50,2,0,0,0,6,40000,1,0,50.0,256,0.0,0
3389,4103696,10,1148,665,677,6,4,0,0,455966.222222222,8192,0.0,0
53,30040,2,60,9920,30,17,133,0,0,29690.0,-1,0.0,0
53,999,1,41,110110,41,17,2002,0,0,0.0,-1,0.0,0
53,266,1,36,330827,36,17,7518,0,0,0.0,-1,0.0,0
53,342,1,53,403508,53,17,5847,0,0,0.0,-1,0.0,0
3389,1667480,8,1148,1636,677,6,8,0,0,238211.428571429,8192,0.0,0
53,306,1,33,267973,33,17,6535,0,0,0.0,-1,0.0,0
6261,128,2,0,0,0,6,15625,1,0,128.0,255,0.0,0
3389,2182949,8,1148,1250,677,6,6,0,0,311849.857142857,8192,0.0,0
11756,158,2,0,0,0,6,12658,1,0,158.0,255,0.0,0
50173,14,1,0,0,0,6,142857,1,0,0.0,172,0.0,0
63158,96,2,0,0,0,6,20833,1,0,96.0,260,0.0,0
53,12651,1,36,9485,36,17,158,0,0,0.0,-1,0.0,0
53,18672,1,33,5248,33,17,107,0,0,0.0,-1,0.0,0
53,265,1,36,332075,36,17,7547,0,0,0.0,-1,0.0,0
63288,49,2,0,0,0,6,40816,1,0,49.0,256,0.0,0
445,603097,6,455,1314,140,6,18,0,0,120604.4,8192,0.0,0
443,1022142,9,1429,5992,1100,6,15,0,0,127767.75,8192,0.0,0
53,1027,1,51,182083,51,17,1947,0,0,0.0,-1,0.0,0
53,24574,1,47,7121,47,17,81,0,0,0.0,-1,0.0,0
445,569352,6,455,1392,140,6,19,0,0,113857.0,8192,0.0,0
3389,10454256,8,1148,261,677,6,1,0,0,1493465.14285714,8192,156368.0,0
53,282,1,61,886524,61,17,7092,0,0,0.0,-1,0.0,0
53,1531,1,35,77073,35,17,1306,0,0,0.0,-1,0.0,0
53,326,1,41,300613,41,17,6134,0,0,0.0,-1,0.0,0
53,90944,2,66,3518,33,17,43,0,0,24983.0,-1,0.0,0
3389,2257157,8,1148,1209,677,6,6,0,0,322451.0,64240,0.0,0
3389,2140377,11,1148,1275,677,6,8,0,0,214037.7,8192,0.0,0
59603,126,2,0,0,0,6,15873,1,0,126.0,64344,0.0,0
3389,1179327,9,1148,2314,677,6,13,0,0,147415.875,8192,0.0,0
3389,3347884,11,1148,815,677,6,5,0,0,334788.4,8192,0.0,0
53,826,1,58,159806,58,17,2421,0,0,0.0,-1,0.0,0
443,66,1,0,0,0,6,30303,1,0,0.0,64127,0.0,0
53,19287,1,49,9073,49,17,103,0,0,0.0,-1,0.0,0
53,1044,1,34,98659,34,17,1915,0,0,0.0,-1,0.0,0
53,1250,1,37,91200,37,17,1600,0,0,0.0,-1,0.0,0
50599,10,2,0,0,0,6,200000,0,0,10.0,0,0.0,0
53,59181,2,78,3176,39,17,67,0,0,58678.0,-1,0.0,0
53,1206,1,33,107794,33,17,1658,0,0,0.0,-1,0.0,0
53,295,1,45,359322,45,17,6779,0,0,0.0,-1,0.0,0
53,1340,1,34,84328,34,17,1492,0,0,0.0,-1,0.0,0
53,359,1,33,272980,33,17,5571,0,0,0.0,-1,0.0,0
3389,4965882,9,1132,546,661,6,3,0,0,620735.25,8192,0.0,0
53,13058,1,40,9496,40,17,153,0,0,0.0,-1,0.0,0
3389,1824100,9,1148,1496,677,6,8,0,0,228012.5,8192,0.0,0
53,43595,2,62,5780,31,17,91,0,0,43151.0,-1,0.0,0
50561,25,1,0,0,0,6,80000,1,0,0.0,288,0.0,0
53,14291,1,47,15534,47,17,139,0,0,0.0,-1,0.0,0
53,307,1,42,325732,42,17,6514,0,0,0.0,-1,0.0,0
53,89264,2,88,5556,44,17,44,0,0,17287.0,-1,0.0,0
0,2102,2,0,0,0,0,951,0,0,2102.0,-1,0.0,0
53,2478788,2,122,162,78,17,1,0,0,2478351.0,-1,0.0,0
3389,2942055,9,1132,922,661,6,5,0,0,367756.875,8192,0.0,0
445,1032049,6,455,768,140,6,10,0,0,206396.4,8192,0.0,0
3389,2000348,9,1789,1684,661,6,8,0,0,250043.5,8192,0.0,0
53,254,1,35,653543,35,17,7874,0,0,0.0,-1,0.0,0
53,28932,2,64,8502,32,17,138,0,0,28637.0,-1,0.0,0
51911,77,1,0,0,0,6,25974,1,0,0.0,31088,0.0,0
50752,30,1,0,0,0,6,66666,1,0,0.0,1025,0.0,0
3389,3167623,10,1144,860,677,6,5,0,0,351958.111111111,8192,0.0,0
53,245,1,36,359183,36,17,8163,0,0,0.0,-1,0.0,0
3389,3689836,10,1148,739,677,6,4,0,0,409981.777777778,8192,0.0,0
53,23699,1,47,9367,47,17,84,0,0,0.0,-1,0.0,0
53,345,1,36,301449,36,17,5797,0,0,0.0,-1,0.0,0
53,11093,1,78,21094,78,17,180,0,0,0.0,-1,0.0,0
53,4501,1,34,41990,34,17,444,0,0,0.0,-1,0.0,0
53,1943,1,37,58672,37,17,1029,0,0,0.0,-1,0.0,0
53,317,1,45,334384,45,17,6309,0,0,0.0,-1,0.0,0
53,51725,2,72,5142,36,17,77,0,0,51479.0,-1,0.0,0
5355,413951,2,44,106,22,17,4,0,0,413951.0,-1,0.0,0
53,929,1,40,192680,40,17,2152,0,0,0.0,-1,0.0,0
51335,16,1,0,0,0,6,125000,1,0,0.0,946,0.0,0
53,1102,1,39,122504,39,17,1814,0,0,0.0,-1,0.0,0
3389,4283962,11,1144,636,677,6,4,0,0,428396.2,8192,0.0,0
53,361,1,72,531855,72,17,5540,0,0,0.0,-1,0.0,0
53,1107,1,40,161698,40,17,1806,0,0,0.0,-1,0.0,0
5355,409236,2,66,161,33,17,4,0,0,409236.0,-1,0.0,0
445,525643,6,455,1508,140,6,20,0,0,105115.6,8192,0.0,0
51323,12,1,0,0,0,6,166666,1,0,0.0,48180,0.0,0
445,1012754,6,455,783,140,6,10,0,0,202536.8,8192,0.0,0
3389,2860475,8,1148,954,677,6,5,0,0,408639.285714286,8192,0.0,0
53,1436,1,42,69637,42,17,1392,0,0,0.0,-1,0.0,0
3389,2271014,10,1164,1208,693,6,7,0,0,252334.888888889,8192,0.0,0
3389,2267762,8,1148,1203,677,6,6,0,0,323966.0,8192,0.0,0
53,11973,1,36,11108,36,17,167,0,0,0.0,-1,0.0,0
53,55030,2,96,12829,48,17,72,0,0,19300.0,-1,0.0,0
53,176916,2,72,1616,36,17,22,0,0,46843.0,-1,0.0,0
53,29464,2,92,14933,46,17,135,0,0,27591.0,-1,0.0,0
48376,40,2,0,0,0,6,50000,1,0,40.0,256,0.0,0
54100,39,2,0,0,0,6,51282,1,0,39.0,257,0.0,0
53,164877,2,82,1916,41,17,24,0,0,30126.0,-1,0.0,0
53,1069,1,35,91674,35,17,1870,0,0,0.0,-1,0.0,0
28670,204,2,0,0,0,6,9803,1,0,204.0,256,0.0,0
3389,1727486,8,1148,1579,677,6,8,0,0,246783.714285714,8192,0.0,0
53,347,1,43,293948,43,17,5763,0,0,0.0,-1,0.0,0
3389,1941539,8,1144,1403,677,6,7,0,0,277362.714285714,8192,0.0,0
3389,2695567,10,1132,1441,661,6,6,0,0,299507.444444444,8192,0.0,0
52181,28,1,0,0,0,6,71428,1,0,0.0,31350,0.0,0
53,818,1,43,139364,43,17,2444,0,0,0.0,-1,0.0,0
53,342,1,31,368421,31,17,5847,0,0,0.0,-1,0.0,0
53,406,1,33,399014,33,17,4926,0,0,0.0,-1,0.0,0
3389,3446843,10,1148,791,677,6,4,0,0,382982.555555556,8192,0.0,0
52118,25,1,0,0,0,6,80000,1,0,0.0,290,0.0,0
53,99608,2,96,3393,48,17,40,0,0,16664.0,-1,0.0,0
445,21676292,5,286,50,103,6,0,0,0,80398.75,8192,12067192.0,0
21558,41,2,0,0,0,6,48780,1,0,41.0,256,0.0,0
51382,64,2,0,0,0,6,31250,1,0,64.0,64240,0.0,0
53,256,1,29,351562,29,17,7812,0,0,0.0,-1,0.0,0
50009,24,1,0,0,0,6,83333,1,0,0.0,32160,0.0,0
3389,2771144,10,1148,984,677,6,6,0,0,307904.888888889,8192,0.0,0
53,19208,1,22,5882,22,17,104,0,0,0.0,-1,0.0,0
53,346,1,40,277456,40,17,5780,0,0,0.0,-1,0.0,0
53,43927,2,80,8149,40,17,91,0,0,26163.0,-1,0.0,0
53,49942,2,110,5526,55,17,80,0,0,49513.0,-1,0.0,0
3389,4761378,10,1148,573,677,6,3,0,0,529042.0,8192,0.0,0
3389,1710991,9,1148,2280,677,6,9,0,0,213873.875,8192,0.0,0
53,457,1,35,258205,35,17,4376,0,0,0.0,-1,0.0,0
445,1096434,6,455,723,140,6,10,0,0,219273.4,8192,0.0,0
53,282,1,45,375886,45,17,7092,0,0,0.0,-1,0.0,0
53,24561,1,47,9038,47,17,81,0,0,0.0,-1,0.0,0
3389,4994886,9,1144,545,677,6,3,0,0,624360.75,8192,0.0,0
3389,2330560,8,1128,1178,661,6,6,0,0,332937.142857143,8192,0.0,0
53,753,1,32,122177,32,17,2656,0,0,0.0,-1,0.0,0
53,371,1,47,598382,47,17,5390,0,0,0.0,-1,0.0,0
51322,42,1,0,0,0,6,47619,1,0,0.0,48180,0.0,0
53,37897,1,47,4063,47,17,52,0,0,0.0,-1,0.0,0
53,790,1,34,106329,34,17,2531,0,0,0.0,-1,0.0,0
53,12619,1,38,11173,38,17,158,0,0,0.0,-1,0.0,0
50609,39,1,0,0,0,6,51282,1,0,0.0,140,0.0,0
3389,3619382,13,1148,834,677,6,5,0,0,301615.166666667,8192,0.0,0
53,1287,1,38,71484,38,17,1554,0,0,0.0,-1,0.0,0
3389,1737625,10,1128,1559,661,6,9,0,0,193069.444444444,8192,0.0,0
54098,130,2,0,0,0,6,15384,1,0,130.0,256,0.0,0
53,246,1,43,414634,43,17,8130,0,0,0.0,-1,0.0,0
58907,39,2,0,0,0,6,51282,1,0,39.0,256,0.0,0
53,11643,1,32,9619,32,17,171,0,0,0.0,-1,0.0,0
3389,2990700,9,1187,944,677,6,6,0,0,373837.5,8192,0.0,0
50479,32,2,0,0,0,6,62500,1,0,32.0,256,0.0,0
53,1002,1,60,193612,60,17,1996,0,0,0.0,-1,0.0,0
53,20608,1,50,8734,50,17,97,0,0,0.0,-1,0.0,0
53,1060,1,45,100000,45,17,1886,0,0,0.0,-1,0.0,0
53,715,1,37,205594,37,17,2797,0,0,0.0,-1,0.0,0
53,527895,2,82,670,47,17,7,0,0,514794.0,-1,0.0,0
53,26288,1,42,7493,42,17,76,0,0,0.0,-1,0.0,0
53,227,1,42,440528,42,17,8810,0,0,0.0,-1,0.0,0
53,123121,2,82,2371,41,17,32,0,0,122376.0,-1,0.0,0
53,1535,1,43,92508,43,17,1302,0,0,0.0,-1,0.0,0
3389,1621601,8,1148,1682,677,6,9,0,0,231657.285714286,8192,0.0,0
53,30316,2,66,7784,33,17,131,0,0,29237.0,-1,0.0,0
63181,128,2,0,0,0,6,15625,1,0,128.0,259,0.0,0
53,183224,2,70,938,35,17,21,0,0,182860.0,-1,0.0,0
3389,1737336,9,1148,1570,677,6,9,0,0,217167.0,8192,0.0,0
3389,2434098,8,1128,1233,661,6,6,0,0,347728.28571428603,8192,0.0,0
3389,1104494,8,1148,2470,677,6,13,0,0,157784.85714285698,8192,0.0,0
53,37466,1,31,4857,31,17,53,0,0,0.0,-1,0.0,0
53,274,1,47,401459,47,17,7299,0,0,0.0,-1,0.0,0
53,17999,1,38,8667,38,17,111,0,0,0.0,-1,0.0,0
53,25060,2,60,12928,30,17,159,0,0,20701.0,-1,0.0,0
53,663,1,46,162895,46,17,3016,0,0,0.0,-1,0.0,0
53,62766,2,90,6627,45,17,63,0,0,23611.0,-1,0.0,0
52163,264,3,31,117424,31,6,15151,1,0,132.0,1031,0.0,0
53,52394,2,58,5611,29,17,76,0,0,24594.0,-1,0.0,0
3389,1570437,8,1132,1727,661,6,9,0,0,224348.14285714304,8192,0.0,0
53,1313,1,35,65498,35,17,1523,0,0,0.0,-1,0.0,0
3389,8937810,12,1276,358,677,6,2,0,0,812528.181818182,8192,0.0,0
